Kode Astra,Nama Barang,Kode Group,Kode Sub Group,Kode Satuan,Kode Rak,Harga Jual,Discount
64201K0JN00ZL,"COVER,R FRONT (MT CR SL)",HGP,,PCS,,107000.00,15
64201K0JN00ZM,"COVER,R FRONT (MA BL MT)",HGP,,PCS,,117000.00,15
64201K2FN00YA,"COVER, R FRONT (NI OR)",HGP,,PCS,,142500.00,15
64201K2FN00YF,"COVER, R FRONT (MA SD SL)",HGP,,PCS,,195000.00,15
64201K2FN00YG,"COVER, R FRONT (MT SA GR)",HGP,,PCS,,215000.00,15
64201K2FN00YJ,"COVER, R FRONT (MT GN BL)",HGP,,PCS,,155000.00,15
64201K2FN00YM,"COVER, R FRONT (RO WH)",HGP,,PCS,,172000.00,15
64201K2FN00ZJ,"COVER, R FRONT (AS BK MT)",HGP,,PCS,,137500.00,15
64201K2FN00ZK,"COVER, R FRONT (MA JB MT)",HGP,,PCS,,162500.00,15
64201K2FN00ZL,"COVER, R FRONT (VI BE)",HGP,,PCS,,178000.00,15
64201K2FN00ZM,"COVER, R FRONT (VA RD)",HGP,,PCS,,152500.00,15
64201K2FN00ZN,"COVER, R FRONT (MT SO RED)",HGP,,PCS,,162500.00,15
64201K2FN00ZP,"COVER, R FRONT (MA BL MT)",HGP,,PCS,,142500.00,15
64201K2FN00ZQ,"COVER, R FRONT (MA PR CR)",HGP,,PCS,,168000.00,15
64201K2FN00ZR,"COVER, R FRONT (PL BL ME)",HGP,,PCS,,152500.00,15
64201K93N00ASB,"COVER, R FRONT (AS BL ME)",HGP,,PCS,,0.00,15
64201K93N00MJB,"COVER, R FRONT (MA JS BR)",HGP,,PCS,,0.00,15
64201K93N00MSR,"COVER, R FRONT (MA SL RD)",HGP,,PCS,,0.00,15
64201K93N00PFW,"COVER, R FRONT (PL FD WH)",HGP,,PCS,,0.00,15
64201K93N00ZE,"COVER, R. FR. (AS BL ME)",HGP,,PCS,,0.00,15
64201K93N00ZG,COVER R FR GARNISH,HGP,,PCS,,163500.00,15
64201K93N00ZH,COVER R FR GARNISH (RO WH),HGP,,PCS,,163500.00,15
64201K93N00ZJ,COVER R FR GARNISH,HGP,,PCS,,163500.00,15
64201K93N00ZK,COVER R FR GARNISH (BLK),HGP,,PCS,,162500.00,15
64201K93N00ZL,COVER R FR GARNISH (BR LM GR),HGP,,PCS,,162500.00,15
64201K93N00ZM,COVER R FR GARNISH (PE VI BL),HGP,,PCS,,162500.00,15
64201K93N00ZN,COVER R FR,HGP,,PCS,,138500.00,15
64201K93N00ZP,"COVER, R. FR. (MA SL RD)",HGP,,PCS,,132000.00,15
64201K93N00ZQ,"COVER, R. FR. (PL FD WH)",HGP,,PCS,,127000.00,15
64201K93N00ZX,"COVER, R FRONT (VA RD)",HGP,,PCS,,170000.00,15
64201MJSJ70ZA,"STAY, R. WINDSCREEN NH105",HGP,,PCS,,443000.00,15
64202K0JN00MJB,"COVER,L FRONT (MA JB MT)",HGP,,PCS,,129000.00,15
64202K0JN00MSG,"COVER,L FRONT (MT SA GR)",HGP,,PCS,,135000.00,15
64202K0JN00VWH,"COVER,L FRONT (VI WH)",HGP,,PCS,,148500.00,15
64202K0JN00ZA,"CVR,L FRONT (MO BR ME)",HGP,,PCS,,152500.00,15
64202K0JN00ZB,"CVR,L FRONT (VA RD)",HGP,,PCS,,152500.00,15
64202K0JN00ZC,"CVR,L FRONT (MT GN BL)",HGP,,PCS,,147500.00,15
64202K0JN00ZD,"CVR,L FRONT (RO WH)",HGP,,PCS,,152500.00,15
64202K0JN00ZE,"CVR,L FRONT (BLK)",HGP,,PCS,,162500.00,15
64202K0JN00ZF,"CVR,L FRONT (HU SL ME)",HGP,,PCS,,183000.00,15
64202K0JN00ZG,"CVR,L FRONT (PL BL ME)",HGP,,PCS,,152500.00,15
64202K0JN00ZH,"CVR,L FRONT (AR BL ME)",HGP,,PCS,,203500.00,15
64202K0JN00ZL,"COVER,L FRONT (MT CR SL)",HGP,,PCS,,107000.00,15
64202K0JN00ZM,"COVER,L FRONT (MA BL MT)",HGP,,PCS,,117000.00,15
64202K2FN00YF,"COVER, L FRONT (MA SD SL)",HGP,,PCS,,195000.00,15
64202K2FN00YG,"COVER, L FRONT (MT SA GR)",HGP,,PCS,,215000.00,15
64202K2FN00YJ,"COVER, L FRONT (MT GN BL)",HGP,,PCS,,155000.00,15
64202K2FN00YM,"COVER, L FRONT (RO WH)",HGP,,PCS,,172000.00,15
64202K2FN00ZJ,"COVER, L FRONT (AS BK MT)",HGP,,PCS,,137500.00,15
64202K2FN00ZK,"COVER, L FRONT (MA JB MT)",HGP,,PCS,,162500.00,15
64202K2FN00ZL,"COVER, L FRONT (VI BE)",HGP,,PCS,,178000.00,15
64202K2FN00ZM,"COVER, L FRONT (VA RD)",HGP,,PCS,,152500.00,15
64202K2FN00ZN,"COVER, L FRONT (MT SO RED)",HGP,,PCS,,162500.00,15
64202K2FN00ZP,"COVER, L FRONT (MA BL MT)",HGP,,PCS,,142500.00,15
64202K2FN00ZQ,"COVER, L FRONT (MA PR CR)",HGP,,PCS,,168000.00,15
64202K2FN00ZR,"COVER, L FRONT (PL BL ME)",HGP,,PCS,,152500.00,15
64202K2FN00ZY,"COVER, L FRONT (NI OR)",HGP,,PCS,,142500.00,15
64202K93N00ASB,"COVER, L FRONT (AS BL ME)",HGP,,PCS,,0.00,15
64202K93N00MJB,"COVER, L FRONT (MA JS BR)",HGP,,PCS,,0.00,15
64202K93N00MSR,"COVER, L FRONT (MA SL RD)",HGP,,PCS,,0.00,15
64202K93N00PFW,"COVER, L FRONT (PL FD WH)",HGP,,PCS,,0.00,15
64202K93N00ZE,"COVER, L. FR. (AS BL ME)",HGP,,PCS,,0.00,15
64202K93N00ZG,COVER L FR GARNISH (WN RD),HGP,,PCS,,163500.00,15
64202K93N00ZH,COVER L FR GARNISH (RO WH),HGP,,PCS,,163500.00,15
64202K93N00ZJ,COVER R FR GARNISH,HGP,,PCS,,163500.00,15
64202K93N00ZK,COVER L FR GARNISH,HGP,,PCS,,162500.00,15
64202K93N00ZL,COVER L FR GARNISH,HGP,,PCS,,162000.00,15
64202K93N00ZM,COVER L FR GARNISH (PE VI BL),HGP,,PCS,,162500.00,15
64202K93N00ZN,COVER L FR,HGP,,PCS,,138500.00,15
64202K93N00ZP,"COVER, L. FR. (MA SL RD)",HGP,,PCS,,132000.00,15
64202K93N00ZQ,"COVER, L. FR. (PL FD WH)",HGP,,PCS,,127000.00,15
64202K93N00ZX,"COVER, L FRONT (VA RD)",HGP,,PCS,,170000.00,15
64202MGSD30,"ADAPTER, SCREEN",HGP,,PCS,,23500.00,15
64202MJSJ70ZA,"STAY, L. WINDSCREEN NH105",HGP,,PCS,,443000.00,15
64203166610,COLLAR FAIRING,HGP,,PCS,,25500.00,15
64205166610,WASHER SCREEN SET,HGP,,PCS,,1000.00,15
64205MEJJ00,CUSHION FR CENTERR COWL,HGP,,PCS,,17500.00,15
64206GT4001,PIN SCREEN SETT,HGP,,PCS,,1000.00,15
64206MJ0001,NUT SPEED 4MM,HGP,,PCS,,500.00,15
64209MN5000,"COLLAR, FAIRING SETTING",HGP,,PCS,,25500.00,15
6420AK45N00,STAY ASSY FR UP COWL,HGP,,PCS,,163500.00,15
64210GJKN10,"HOLDER ASSY,MOBILE BATTERY",HGP,,PCS,,3755000.00,15
64210K45N50ZA,"COWL SET, FR. UPPER(WL)",HGP,,PCS,,568500.00,15
64210K45N60ZA,"COWL SET, FR. UPPER(WL)*TYPE1*",HGP,,PCS,,517000.00,15
64210K45NC0ZA,"SET ILLS,FR UPPER CWL TYP 1",HGP,,PCS,,508000.00,15
64210K45NE0ZA,"SET ILLS,FR UPPER CWL TYP 1",HGP,,PCS,,447000.00,15
64210K64N000AA,"COWL,FR UPPER",HGP,,PCS,,254000.00,15
64210K64N00AA,"COWL,FR UPPER",HGP,,PCS,,0.00,15
64210K64N00AGM,COWL FR UPPER (AN GY MT),HGP,,PCS,,1076500.00,15
64210K64N00ASB,COWL FR UPPER (AS BL MT),HGP,,PCS,,998000.00,15
64210K64N00NOR,COWL FR UPPER (NI OR),HGP,,PCS,,1044000.00,15
64210K64N00WRD,64210K64N00ZB,HGP,,PCS,,814500.00,15
64210K64N00ZB,"COWL,FR UPPER (WN RD)",HGP,,PCS,,802000.00,15
64210K64N00ZC,COWL FR UPPER (MT GN BL),HGP,,PCS,,793000.00,15
64210K64N00ZF,"COWL,FR UPPER",HGP,,PCS,,0.00,15
64210K64N00ZJ,"COWL,FR UPPER (MT SO RED)",HGP,,PCS,,1103500.00,15
64210K64N00ZK,"COWL,FR UPPER (BLK)",HGP,,PCS,,894500.00,15
64210K64NP0ZD,"COWL,FR UPPER (WN RD)",HGP,,PCS,,975000.00,15
64210K64NP0ZE,"COWL,FR UPPER (MT ZO BL)",HGP,,PCS,,1025000.00,15
64210K64NP0ZF,"COWL,FR UPPER (MT GN BL)",HGP,,PCS,,880000.00,15
64210K64NP0ZG,"COWL,FR UPPER (MA AX GY)",HGP,,PCS,,1000000.00,15
64210K64NP0ZH,"COWL,FR UPPER (BLK)",HGP,,PCS,,760000.00,15
64210KBA930ZC,CW.R.F.UP NH1,HGP,,PCS,,450000.00,15
64210KBA930ZG,COWL R.FR.UP.P20P,HGP,,PCS,,450000.00,15
64210KBA930ZH,COWL R.FR.UP.R127,HGP,,PCS,,450000.00,15
64210KPPT00ZA,"COWL, R. FR. SD ASTRD BLK MET",HGP,,PCS,,320000.00,15
64210KPPT00ZB,COWL R FR SIDE(BLACK),HGP,,PCS,,293500.00,15
64210KPPT00ZC,"COWL, R. FR. SD MILLENNIUM RED",HGP,,PCS,,298000.00,15
64210KPPT00ZH,CWL R FR SD FRC SLV MT,HGP,,PCS,,341500.00,15
64210KPPT00ZJ,COWL R FR SIDE(ROSS WHT),HGP,,PCS,,315000.00,15
64210KPPT00ZK,COWL R FR SD(PRL SR BLUE),HGP,,PCS,,315000.00,15
64210KPPT00ZN,COWL R FR SIDE(HM WH),HGP,,PCS,,341500.00,15
64210KPPT00ZS,COWL R FR SIDE,HGP,,PCS,,405500.00,15
64210MGZJ40,"STAY B, HEADLIGHT",HGP,,PCS,,164500.00,15
64210MJED40,"STAY COMP., HEADLIGHT UPPER",HGP,,PCS,,226500.00,15
64210MJEDF0,"STAY COMP., HEADLIGHT UPPER",HGP,,PCS,,180000.00,15
64210MJSJ70ZA,WINDSCREEN SET(WL) TYPE1,HGP,,PCS,,4993000.00,15
64210MJWJ40,"STAY B, HEADLIGHT",HGP,,PCS,,95000.00,15
64210MKHD30ZA,SET ILLUS UPPER,HGP,,PCS,,624500.00,15
64210MKHD70ZB,SET ILLUS UPPER,HGP,,PCS,,624500.00,15
64210MKPJ40,STAY B COMP HD/LT COWL,HGP,,PCS,,120000.00,15
64210MLAA00,COVER ASSY R A/C,HGP,,PCS,,0.00,15
64210MLNE00ZD,"COWL,FR CENTER",HGP,,PCS,,0.00,15
64211K2ET00,COVER R STAY FR,HGP,,PCS,,39000.00,15
64211K3BN00ZA,"COWL,FR UPPER (MT CR SL)",HGP,,PCS,,162500.00,15
64211K45N40NOR,64211K45N40ZA,HGP,,PCS,,549500.00,15
64211K45N40WRD,64211K45N40ZB,HGP,,PCS,,508000.00,15
64211K45N40ZA,COWL FR UPPER (NI OR),HGP,,PCS,,727000.00,15
64211K45N40ZB,COWL FR UPPER (WN RD),HGP,,PCS,,758500.00,15
64211K45N40ZC,COWL ONLY (PL FD WH),HGP,,PCS,,603000.00,15
64211K45N40ZD,COWL FR UPPER (BLK),HGP,,PCS,,512000.00,15
64211K45N40ZE,COWL FR UPPER OFFSIDE (RO WH),HGP,,PCS,,727000.00,15
64211K45NA0WP,"COWL,FR UPPER (SOZAI)",HGP,,PCS,,173000.00,15
64211K45NA0ZA,"COWL,FR UPPER (NOR)",HGP,,PCS,,653000.00,15
64211K45NA0ZB,"COWL,FR UPPER (WN RD)",HGP,,PCS,,741500.00,15
64211K45NA0ZC,"COWL,FR UPPER (AN GY MT)",HGP,,PCS,,756500.00,15
64211K45NA0ZE,"COWL,FR UPPER (MT GN BL)",HGP,,PCS,,497500.00,15
64211K45NA0ZG,"COWL,FR UPPER (BLK)",HGP,,PCS,,523000.00,15
64211K45NL0ZA,"COWL,FR UPPER (NI OR)",HGP,,PCS,,838000.00,15
64211K45NL0ZB,"COWL,FR UPPER (VA RD)",HGP,,PCS,,838000.00,15
64211K45NL0ZC,"COWL,FR UPPER (WN RD)",HGP,,PCS,,797000.00,15
64211K45NL0ZD,"COWL,FR UPPER (MT GN BL)",HGP,,PCS,,523000.00,15
64211MGZJ40,"VISOR, METER",HGP,,PCS,,72000.00,15
64211MJPG50,COVER FRONT,HGP,,PCS,,2671000.00,15
64211MJWJ40,"VISOR, METER",HGP,,PCS,,109000.00,15
64211MKKD00,COVER FRONT GARNISH,HGP,,PCS,,2195000.00,15
64211MKPJ40ZB,COWL UPPER HEAD,HGP,,PCS,,350500.00,15
64211MKTD00ZB,COWL UPPER,HGP,,PCS,,0.00,15
64211MLNE00,"COVER,FRONT UPPER",HGP,,PCS,,0.00,15
64212K2ET00,COVER L FR STAY,HGP,,PCS,,39000.00,15
64212MGZJ40,"COVER, R. RR. HEADLIGHT",HGP,,PCS,,71000.00,15
64212MJPG50,SEAL A FR COVER,HGP,,PCS,,18500.00,15
64212MJWJ40,"COVER, FR. HEADLIGHT",HGP,,PCS,,59000.00,15
64212MKPJ40,COWL LWR HEAD LIG,HGP,,PCS,,108000.00,15
64212MLNE00,"COVER ASSY,FRONT",HGP,,PCS,,0.00,15
64213K2ET00,PLATE FR,HGP,,PCS,,21000.00,15
64213MBL610,"MAT, FR. WINKER",HGP,,PCS,,48000.00,15
64213MGZJ40,"COVER, L. RR. HEADLIGHT",HGP,,PCS,,71000.00,15
64213MJED00,"MAT A, R. MIDDLE COWL",HGP,,PCS,,13000.00,15
64213MJNA01,TWIST CLIP,HGP,,PCS,,19500.00,15
64214K2EJ10,COVER UNDER FR ST,HGP,,PCS,,17000.00,15
64214KBA840ZA,COWL R.FR.UP NH254,HGP,,PCS,,450000.00,15
64214KBA840ZB,COWL R.FR.UP.RP140,HGP,,PCS,,450000.00,15
64214KBA840ZC,COWL R.FR.UP.R158,HGP,,PCS,,450000.00,15
64214MGZJ40,"COVER, FR. HEADLIGHT",HGP,,PCS,,53000.00,15
64214MJWJ40,"COVER, FR. HEADLIGHT LOWER",HGP,,PCS,,120000.00,15
64214MKPJ40,COVER FR METER,HGP,,PCS,,70000.00,15
64215K2EJ10,COVER R FR STAY,HGP,,PCS,,31000.00,15
64215KPP630ZA,SET ILL R COWL FR(NITRIC ORG),HGP,,PCS,,421500.00,15
64215KTYD70ZA,ST ILST R COWL(PRL SR BL),HGP,,PCS,,443000.00,15
64215MFP900,RUBBER FR CENTER,HGP,,PCS,,20500.00,15
64215MGH640,RUBBER 100X5X2.0 COWL,HGP,,PCS,,30500.00,15
64215MGZJ40ZG,"COWL, FR.(WH)",HGP,,PCS,,711000.00,15
64215MJCA00,FILM PROTECTOR,HGP,,PCS,,10000.00,15
64215MJED00ZG,"COWL ASSY. A, R. MIDDLE (BLK)",HGP,,PCS,,974000.00,15
64215MJED20ZA,"COWL ASSY. A, R. MIDDLE(WL)",HGP,,PCS,,1188000.00,15
64215MJWJ40ZA,"COWL, FR. MAT BL MT",HGP,,PCS,,1085500.00,15
64215MJWJ40ZE,COWL FR,HGP,,PCS,,958500.00,15
64215MJWJ40ZG,"COWL, FR. MIL RED",HGP,,PCS,,1085500.00,15
64215MJWJ40ZP,COWL FR,HGP,,PCS,,958500.00,15
64215MKKD00,COVER FRONT UPPER,HGP,,PCS,,243000.00,15
64215MKKD20,COVER FRONT UPPER,HGP,,PCS,,315000.00,15
64215MKPJ40ZB,COWL SIDE HEAD,HGP,,PCS,,295000.00,15
64216GJ2730,RUBBER SCREEN SETTING,HGP,,PCS,,4500.00,15
64216K2EJ10,COVER L FR STAY,HGP,,PCS,,31000.00,15
64216MGZJ40,"COVER ASSY., METER",HGP,,PCS,,216500.00,15
64216MJWJ40,"COVER ASSY., METER",HGP,,PCS,,158000.00,15
64216MKND50,GUIDE COMP R CABL,HGP,,PCS,,51000.00,15
64216MKPJ40,COVER ASSY METER,HGP,,PCS,,134000.00,15
64216MKYD50,STAY HARNESS CLIP,HGP,,PCS,,20000.00,15
64217MFP900,RUBBER WIND SCREE,HGP,,PCS,,0.00,15
64217MKND50,GUIDE COMP L CABL,HGP,,PCS,,77000.00,15
64217MKYD50,GUIDE COMP CABLE,HGP,,PCS,,37000.00,15
64218MKKD00,COVER METER,HGP,,PCS,,354500.00,15
64219MKSE20,"COVER ASSY., FR. UPPER",HGP,,PCS,,2718000.00,15
64220GJKJ00,"PLATE COMP,LOCK",HGP,,PCS,,1350000.00,15
64220K03N30,"BRKT,FR TOP COVER",HGP,,PCS,,15500.00,15
64220K0HJ00,"PLATE COMP,LOCK",HGP,,PCS,,605000.00,15
64220K64N00ZA,"SET ILLUST,FR LOWER",HGP,,PCS,,54000.00,15
64220K64N00ZB,"SET ILLUST,FR LOWER",HGP,,PCS,,0.00,15
64220K64NA0ZA,"SET ILLUS, FR LOWER COWL TYPE 2",HGP,,PCS,,70000.00,15
64220K64NA0ZB,"SET ILLUS, FR LOWER COWL, TYPE 1",HGP,,PCS,,41000.00,15
64220K64NP0ZA,"SET ILLUS,FR LOWER COWL TYPE 1",HGP,,PCS,,55000.00,15
64220KBA930ZG,COWL L.FR.UP.P20P,HGP,,PCS,,450000.00,15
64220KBA930ZH,COWL L.FR.UP.R127,HGP,,PCS,,450000.00,15
64220KPPT00ZA,"COWL, L. FR. SD ASTRD BLK MET",HGP,,PCS,,320000.00,15
64220KPPT00ZB,COWL L FR SIDE(BLACK),HGP,,PCS,,293500.00,15
64220KPPT00ZC,"COWL, L. FR. SD MILLENNIUM RED",HGP,,PCS,,298000.00,15
64220KPPT00ZH,CWL L FR SD FRC SLV MT,HGP,,PCS,,341500.00,15
64220KPPT00ZJ,COWL L FR SIDE(ROSS WHT),HGP,,PCS,,315000.00,15
64220KPPT00ZL,COWL L FR SD(PRL SR BLUE),HGP,,PCS,,315000.00,15
64220KPPT00ZP,COWL L FR SIDE(HM WH),HGP,,PCS,,341500.00,15
64220KPPT00ZS,COWL L FR SIDE,HGP,,PCS,,0.00,15
64220KPPT00ZT,"COWL,L FR SIDE LWR",HGP,,PCS,,315000.00,15
64220KWWA00,STAY FR TOP COVER ASSY,HGP,,PCS,,35500.00,15
64220KWWA40,STAY FR TOP COVER ASSY,HGP,,PCS,,24000.00,15
64220KWWA70,STAY FR TOP COVER ASSY,HGP,,PCS,,28500.00,15
64220KWWA80,STAY SET FR TOP COVER,HGP,,PCS,,31000.00,15
64220KWZ750,STAY SET FR TOP COVER,HGP,,PCS,,36000.00,15
64220MGPD01,"COVER, AIR INTAKE",HGP,,PCS,,273500.00,15
64220MGZJ40,"STAY COMP., HEADLIGHT",HGP,,PCS,,557500.00,15
64220MJED40,"STAY COMP., HEADLIGHT LOWER",HGP,,PCS,,571000.00,15
64220MJEDF0,STAY COMP LWR,HGP,,PCS,,419000.00,15
64220MJPG50,COVER R ASSY INNE,HGP,,PCS,,175000.00,15
64220MJWJ40,"STAY COMP., HEADLIGHT",HGP,,PCS,,478000.00,15
64220MKHD00ZB,COWL UPPER,HGP,,PCS,,417500.00,15
64220MKHD00ZF,COWL UPPER,HGP,,PCS,,417500.00,15
64220MKHD00ZG,COWL UPPER,HGP,,PCS,,417500.00,15
64220MKHD00ZH,COWL UPPER,HGP,,PCS,,417500.00,15
64220MKPJ40,STAY COMP HD/LT COWL,HGP,,PCS,,337500.00,15
64220MLAA00,C0VER ASSY L A/C,HGP,,PCS,,0.00,15
64221GJKJ00,"COLLAR,A",HGP,,PCS,,25000.00,15
64221K07900,STAY FR TOP COVER(DISK),HGP,,PCS,,26500.00,15
64221K33N00,STAY COMP FR COWL UPPER,HGP,,PCS,,2025500.00,15
64221K3BN00,"COWL,FR CENTER",HGP,,PCS,,28500.00,15
64221K41N00,"STAY, FR. TOP COVER",HGP,,PCS,,70500.00,15
64221K45GN0,"COVER,R FRONT SIDE",HGP,,PCS,,38000.00,15
64221K45N40,"COWL, R. FR. SIDE",HGP,,PCS,,25000.00,15
64221K45NL0,"COVER,R FRONT SIDE",HGP,,PCS,,38000.00,15
64221K45TL0,"COVER,R FRONT SIDE",HGP,,PCS,,0.00,15
64221K64N00,"STAY COMP., FR. UPPER COWL",HGP,,PCS,,197000.00,15
64221K87A00ZA,STAY HEAD LIGHT R GARNISH,HGP,,PCS,,763000.00,15
64221K87A30,HOLDER HEAD LIGHTER (WL),HGP,,PCS,,190000.00,15
64221KBA930,STY.FR.COL.,HGP,,PCS,,220500.00,15
64221KEV620,STAY FR TOP COVER,HGP,,PCS,,36500.00,15
64221KEV880,STAY FR TOP COVER,HGP,,PCS,,30500.00,15
64221KPH880,STAY FR TOP COVER,HGP,,PCS,,30500.00,15
64221KPH890,STAY FR TOP COVER,HGP,,PCS,,20500.00,15
64221KPP600,"STAY COMP,FR COWL UP",HGP,,PCS,,551500.00,15
64221KTL690,STAY FR TOP COVER ASSY,HGP,,PCS,,28500.00,15
64221KTL700,STAY FR TOP COVER ASSY,HGP,,PCS,,37500.00,15
64221KTL880,6422AKTL880,HGP,,PCS,,29000.00,15
64221KTL890,STAY FR TOP CVR (DK),HGP,,PCS,,38500.00,15
64221KWC900,STAY COMP HEADLIGHT,HGP,,PCS,,72000.00,15
64221KYJ970,STAY COMP FR COWL UPPER,HGP,,PCS,,553500.00,15
64221KYZ900,STAY A/C,HGP,,PCS,,48000.00,15
64221MGZJ80,"STAY COMP., FR. COWL UPPER",HGP,,PCS,,1316000.00,15
64221MJPG50,SPOILER FRONT,HGP,,PCS,,241000.00,15
64221MJW960,"STAY COMP., FR. UPPER COWL",HGP,,PCS,,5278000.00,15
64221MJWJ00,"STAY COMP., FR. UPPER COWL",HGP,,PCS,,593000.00,15
64221MKPJ00,STAY COMP FR,HGP,,PCS,,445000.00,15
64221MKPJ80,STAY COMP FR UPPE,HGP,,PCS,,484000.00,15
64221MKSE20,"SPOILER, FR.",HGP,,PCS,,390000.00,15
64221MKTD00,COVER NOSE,HGP,,PCS,,0.00,15
64222GJKJ00,"COLLAR,B",HGP,,PCS,,12000.00,15
64222K45NL0,"STAY,NUMBER PLATE",HGP,,PCS,,38000.00,15
64222K64N00,"STAY, R. NUMBER PLATE",HGP,,PCS,,6500.00,15
64223GJKJ00,"PLATE,WASHER 11MM",HGP,,PCS,,25000.00,15
64223K0JN00,"STAY COMP,FR COVER",HGP,,PCS,,76500.00,15
64223K0JN60,"STAY COMP,FR COVER",HGP,,PCS,,80500.00,15
64223K16900,"STAY, FR. COVER",HGP,,PCS,,61000.00,15
64223K16A20,STAY FR COVER,HGP,,PCS,,41000.00,15
64223K16A40,STAY FR COVER,HGP,,PCS,,41000.00,15
64223K1AN00,64223K1AN01,HGP,,PCS,,68500.00,15
64223K1AN01,"STAY COMP,FR COVER",HGP,,PCS,,71500.00,15
64223K25900,"STAY, FR. COVER",HGP,,PCS,,33000.00,15
64223K2FN00,"STAY COMP,FR COVER",HGP,,PCS,,87000.00,15
64223K2FN80,"STAY COMP,FR COVER",HGP,,PCS,,68000.00,15
64223K2SN00,"STAY COMP,FR COVER",HGP,,PCS,,102000.00,15
64223K2VN30,"STAY COMP,FR COVER",HGP,,PCS,,96000.00,15
64223K2VN40,"STAY COMP,FR COVER",HGP,,PCS,,102000.00,15
64223K46N20,STAY FRONT COVER,HGP,,PCS,,41000.00,15
64223K46N30,STAY FRONT COVER,HGP,,PCS,,46000.00,15
64223K59A10,"STAY, FR. COVER",HGP,,PCS,,100000.00,15
64223K59A70,"STAY,FR COVER",HGP,,PCS,,100000.00,15
64223K60B70,"STAY,FR COVER",HGP,,PCS,,87000.00,15
64223K60T00,"STAY, FR. COVER",HGP,,PCS,,97500.00,15
64223K64N00,"STAY, COUPLER",HGP,,PCS,,26000.00,15
64223K64NM0,"STAY,COUPLER",HGP,,PCS,,65000.00,15
64223K81N00,"STAY,FR TOP",HGP,,PCS,,47000.00,15
64223K93N00,STAY FR COVER,HGP,,PCS,,56000.00,15
64223KYT900,STAY FR COVER,HGP,,PCS,,68000.00,15
64223MJED00,"MAT A, L. MIDDLE COWL",HGP,,PCS,,10000.00,15
64224K0JN00,"COLLAR,8MM",HGP,,PCS,,5500.00,15
64224K1AN00,"COLLAR,8MM",HGP,,PCS,,5500.00,15
64224K2SN00,"COLLAR, FR COVER STAY",HGP,,PCS,,21500.00,15
64224K64N00,"PANEL, METER",HGP,,PCS,,45000.00,15
64224K64NP0,"PANEL,METER",HGP,,PCS,,95000.00,15
64224K81N30,"BRACKET, FR. BRAKE HOSE.",HGP,,PCS,,6000.00,15
64224KBA840ZA,COWL L.FR.UP.NH254,HGP,,PCS,,450000.00,15
64224MJWJ80,"STAY, R. SCREEN",HGP,,PCS,,64000.00,15
64224MLCD00,STAY R SCREEN,HGP,,PCS,,225000.00,15
64225K0HJ00,"BRACKET,CHARGER",HGP,,PCS,,1212000.00,15
64225K64NP0,"COVER,METER",HGP,,PCS,,28000.00,15
64225KPP630ZA,SET ILL L COWL FR(NITRIC ORG),HGP,,PCS,,421500.00,15
64225KTYD70ZA,ST ILST L COWL(PRL SR BL),HGP,,PCS,,443000.00,15
64225KVBN50,STAY HORN,HGP,,PCS,,8500.00,15
64225MJED00ZJ,"COWL ASSY. A, L. MIDDLE (BLK)",HGP,,PCS,,974000.00,15
64225MJED20ZA,"COWL ASSY. A, L. MIDDLE(WL)",HGP,,PCS,,1188000.00,15
64227KBA930,STY.L FR.COWL,HGP,,PCS,,20500.00,15
64227KVB930,PLATE GUARD,HGP,,PCS,,3000.00,15
64227KVLN01,STAY R FR WINKER,HGP,,PCS,,8500.00,15
64227KZR600,"PLATE, GUARD",HGP,,PCS,,3500.00,15
64227MKHD20,COVER G SW,HGP,,PCS,,109000.00,15
64227MKTD00,COVER ADJ SCREEN,HGP,,PCS,,0.00,15
64228K0HJ00,"STAY,CORD BOX",HGP,,PCS,,224000.00,15
64228KVLN01,STAY L FR WINKER,HGP,,PCS,,6500.00,15
64229K0HJ00,"STAY COMP,JUNCTION BOX",HGP,,PCS,,310000.00,15
64229MCAA60,SEAL POCKET ARM,HGP,,PCS,,0.00,15
64229MCE790,PLATE LID LOCK,HGP,,PCS,,0.00,15
64229MCSG00,LATCH & STRIKE,HGP,,PCS,,0.00,15
6422AK07900,STAY FR TOP COVER ASSY,HGP,,PCS,,32000.00,15
6422AK25900,64223K25900,HGP,,PCS,,28500.00,15
6422AK45N40,"COWL,R FR SIDE ASSY",HGP,,PCS,,28500.00,15
6422AK46N00,"STAY, FR COVER SET",HGP,,PCS,,29000.00,15
6422AKEV650,STAY ASSY FR TOP COVER,HGP,,PCS,,33000.00,15
6422AKTL880,STAY ASSY FR TOP COVER,HGP,,PCS,,31000.00,15
6422AKTM850,STAY FR TOP COVER ASSY,HGP,,PCS,,30500.00,15
6422AKTM860,STAY FR.TOP COVER ASSY,HGP,,PCS,,31000.00,15
6422AKVB930,STAY ASSY FR COVER,HGP,,PCS,,21500.00,15
6422AKVLN00,STAY FR TOP COVER ASSY,HGP,,PCS,,37500.00,15
6422AKVR600,STAY FR TOP COVER ASSY,HGP,,PCS,,27000.00,15
6422AKVY960,STAY FR COVER ASSY,HGP,,PCS,,37500.00,15
6422AKYZ900,STAY A/C ASSY,HGP,,PCS,,48000.00,15
6422BKWB920,STAY FR TOP COVER ASSY,HGP,,PCS,,26500.00,15
6422CK41N00,"STAY,FR TOP COVER ASSY",HGP,,PCS,,67000.00,15
