Kode Barang,Stock Opname,HOT,SO,PO
076002000P003,0.00,0.00,0.00,0.00
076002KP51123,0.00,0.00,0.00,0.00
0760038BAR15,0.00,0.00,0.00,0.00
0760038BIT25,0.00,0.00,0.00,0.00
0760038BIT40,0.00,0.00,0.00,0.00
07600433A1022,0.00,0.00,0.00,0.00
07600AP09291,0.00,0.00,0.00,0.00
07600BCR0000,0.00,0.00,0.00,0.00
07600KK84000,0.00,0.00,0.00,0.00
07600KKIN18N50,0.00,0.00,0.00,0.00
07600KL1613,0.00,0.00,0.00,0.00
07600KL1614,0.00,0.00,0.00,0.00
07600KL16850,0.00,0.00,0.00,0.00
07600KL16920,0.00,0.00,0.00,0.00
07600KL16950,0.00,0.00,0.00,0.00
07600KL16960,0.00,0.00,0.00,0.00
07600KL17300,0.00,0.00,0.00,0.00
07600KL17301,0.00,0.00,0.00,0.00
07600KL17310,0.00,0.00,0.00,0.00
07600KL17510,0.00,0.00,0.00,0.00
07600KL23344A,0.00,0.00,0.00,0.00
07600KL23764,0.00,0.00,0.00,0.00
07600KL23770,0.00,0.00,0.00,0.00
07600KL24014,0.00,0.00,0.00,0.00
07600KL2716A,0.00,0.00,0.00,0.00
07600KL2M3803,0.00,0.00,0.00,0.00
07600KL2M3804,0.00,0.00,0.00,0.00
07600KL2M3805,0.00,0.00,0.00,0.00
07600KL2M3806,0.00,0.00,0.00,0.00
07600KL2M3810,0.00,0.00,0.00,0.00
07600KL2M3812,0.00,0.00,0.00,0.00
07600KL42000,0.00,0.00,0.00,0.00
07600KL44500,0.00,0.00,0.00,0.00
07600KL44600,0.00,0.00,0.00,0.00
07600KL44700,0.00,0.00,0.00,0.00
07600KL46000,0.00,0.00,0.00,0.00
07600KL48000,0.00,0.00,0.00,0.00
07600KL49000,0.00,0.00,0.00,0.00
07600KL51000,0.00,0.00,0.00,0.00
07600KLH1210,0.00,0.00,0.00,0.00
07600KLH1240,0.00,0.00,0.00,0.00
07600KLH1260,0.00,0.00,0.00,0.00
07600KLH1290,0.00,0.00,0.00,0.00
07600KLH1300,0.00,0.00,0.00,0.00
07600KLH1310,0.00,0.00,0.00,0.00
07600KLH1610,0.00,0.00,0.00,0.00
07600KLH1611,0.00,0.00,0.00,0.00
07600KLH1630,0.00,0.00,0.00,0.00
07600KLH1650,0.00,0.00,0.00,0.00
07600KLH1676,0.00,0.00,0.00,0.00
07600KLH1677,0.00,0.00,0.00,0.00
07600KLH1681,0.00,0.00,0.00,0.00
07600KLH1682,0.00,0.00,0.00,0.00
07600KLH1800,0.00,0.00,0.00,0.00
07600KLH1810,0.00,0.00,0.00,0.00
07600KLH1820,0.00,0.00,0.00,0.00
07600KLH1830,0.00,0.00,0.00,0.00
07600KLH3110,0.00,0.00,0.00,0.00
07600KLH3130,0.00,0.00,0.00,0.00
07600KLH3150,0.00,0.00,0.00,0.00
07600KLH3160,0.00,0.00,0.00,0.00
07600KLH3170,0.00,0.00,0.00,0.00
07600KLH320,0.00,0.00,0.00,0.00
07600KLH7170,0.00,0.00,0.00,0.00
07600KLH7180,0.00,0.00,0.00,0.00
07600KLH7200,0.00,0.00,0.00,0.00
07600KLH8100,0.00,0.00,0.00,0.00
07600KLH8200,0.00,0.00,0.00,0.00
07600KLHCW22,0.00,0.00,0.00,0.00
07600KLHCW24,0.00,0.00,0.00,0.00
07600KLHCW27,0.00,0.00,0.00,0.00
07600KLHCW32,0.00,0.00,0.00,0.00
07600KLIN0017,0.00,0.00,0.00,0.00
07600KLIN0018,0.00,0.00,0.00,0.00
07600KLIN0037,0.00,0.00,0.00,0.00
07600KLIN0038,0.00,0.00,0.00,0.00
07600KLIN0110,0.00,0.00,0.00,0.00
07600KLIN0112,0.00,0.00,0.00,0.00
07600KLIN0114,0.00,0.00,0.00,0.00
07600KLIN027B,0.00,0.00,0.00,0.00
07600KLIN027F,0.00,0.00,0.00,0.00
07600KLIN027S,0.00,0.00,0.00,0.00
07600KLIN0310,0.00,0.00,0.00,0.00
07600KLIN0312,0.00,0.00,0.00,0.00
07600KLIN0314,0.00,0.00,0.00,0.00
07600KLIN07EN,0.00,0.00,0.00,0.00
07600KLIN08EN,0.00,0.00,0.00,0.00
07600KLIN100EN,0.00,0.00,0.00,0.00
07600KLIN10EN,0.00,0.00,0.00,0.00
07600KLIN10ENL,0.00,0.00,0.00,0.00
07600KLIN11AHM,0.00,0.00,0.00,0.00
07600KLIN12EN,0.00,0.00,0.00,0.00
07600KLIN14EN,0.00,0.00,0.00,0.00
07600KLIN1602,0.00,0.00,0.00,0.00
07600KLIN1603,0.00,0.00,0.00,0.00
07600KLIN1605,0.00,0.00,0.00,0.00
07600KLIN1609,0.00,0.00,0.00,0.00
07600KLIN1610,0.00,0.00,0.00,0.00
07600KLIN1611,0.00,0.00,0.00,0.00
07600KLIN2311,0.00,0.00,0.00,0.00
07600KLIN285,0.00,0.00,0.00,0.00
07600KLIN50EN,0.00,0.00,0.00,0.00
07600KLK1751,0.00,0.00,0.00,0.00
07600KLK1751H,0.00,0.00,0.00,0.00
07600KLK179C,0.00,0.00,0.00,0.00
07600KLK2209,0.00,0.00,0.00,0.00
07600KLK2211,0.00,0.00,0.00,0.00
07600KLK2213,0.00,0.00,0.00,0.00
07600KLK2215,0.00,0.00,0.00,0.00
07600KLK2217,0.00,0.00,0.00,0.00
07600KLK2218,0.00,0.00,0.00,0.00
07600KLK2220,0.00,0.00,0.00,0.00
07600KLK2221A,0.00,0.00,0.00,0.00
07600KLK2223A,0.00,0.00,0.00,0.00
07600KLK2255,0.00,0.00,0.00,0.00
07600KLK230B,0.00,0.00,0.00,0.00
07600KLK2405,0.00,0.00,0.00,0.00
07600KLK2407,0.00,0.00,0.00,0.00
07600KLK2416,0.00,0.00,0.00,0.00
07600KLK2TSRH,0.00,0.00,0.00,0.00
07600KLK320HK,0.00,0.00,0.00,0.00
07600KLK9100,0.00,0.00,0.00,0.00
07600S813001,0.00,0.00,0.00,0.00
076060010101,0.00,0.00,0.00,0.00
076060010301,0.00,0.00,0.00,0.00
076090010100,0.00,0.00,0.00,0.00
076090010200,0.00,0.00,0.00,0.00
076090010400,0.00,0.00,0.00,0.00
076090010800,0.00,0.00,0.00,0.00
076310010000,0.00,0.00,0.00,0.00
076310010000IN,0.00,0.00,0.00,0.00
07632BL5000PNC,0.00,0.00,0.00,0.00
076BB0000001,0.00,0.00,0.00,0.00
076BB0000002,0.00,0.00,0.00,0.00
076BB0040004,0.00,0.00,0.00,0.00
076BB0040005,0.00,0.00,0.00,0.00
076BB0040006,0.00,0.00,0.00,0.00
076BB004FS11,0.00,0.00,0.00,0.00
076BB004KL507,0.00,0.00,0.00,0.00
076BB004KP21,0.00,0.00,0.00,0.00
076BB004RS17,0.00,0.00,0.00,0.00
076BB0050347,0.00,0.00,0.00,0.00
076BB005RS17,0.00,0.00,0.00,0.00
076BB0070001,0.00,0.00,0.00,0.00
076BB00E1302,0.00,0.00,0.00,0.00
076BB12BM2010,0.00,0.00,0.00,0.00
076BBAP001751,0.00,0.00,0.00,0.00
076BBKLH0005,0.00,0.00,0.00,0.00
076BBKLK27102,0.00,0.00,0.00,0.00
076BBS4730128,0.00,0.00,0.00,0.00
076KL18CY3370,0.00,0.00,0.00,0.00
076KL24424R,0.00,0.00,0.00,0.00
076RS3025L50,0.00,0.00,0.00,0.00
07700SRP0000,0.00,0.00,0.00,0.00
077010020200,0.00,0.00,0.00,0.00
077010020300,0.00,0.00,0.00,0.00
07701SRP0000,0.00,0.00,0.00,0.00
077020020001,0.00,0.00,0.00,0.00
077020020001IN,0.00,0.00,0.00,0.00
077080030100,0.00,0.00,0.00,0.00
077080030300,0.00,0.00,0.00,0.00
077080030400,0.00,0.00,0.00,0.00
077090010001,0.00,0.00,0.00,0.00
077090010001IN,0.00,0.00,0.00,0.00
077160020100,0.00,0.00,0.00,0.00
077160020300,0.00,0.00,0.00,0.00
077160020500,0.00,0.00,0.00,0.00
077160020500IN,0.00,0.00,0.00,0.00
077240010100,0.00,0.00,0.00,0.00
077240010200,0.00,0.00,0.00,0.00
077240010200IN,0.00,0.00,0.00,0.00
077240050002,0.00,0.00,0.00,0.00
077240050002IN,0.00,0.00,0.00,0.00
077250030000,0.00,0.00,0.00,0.00
077250030000IN,0.00,0.00,0.00,0.00
077250040001,0.00,0.00,0.00,0.00
077250040001IN,0.00,0.00,0.00,0.00
077330020001,0.00,0.00,0.00,0.00
077360010101,0.00,0.00,0.00,0.00
077410010201,0.00,0.00,0.00,0.00
077410010201IN,0.00,0.00,0.00,0.00
077420010100,0.00,0.00,0.00,0.00
077430020000,0.00,0.00,0.00,0.00
077440010100,0.00,0.00,0.00,0.00
077440010200,0.00,0.00,0.00,0.00
077460010100,0.00,0.00,0.00,0.00
077460010200,0.00,0.00,0.00,0.00
077460010300,0.00,0.00,0.00,0.00
077460010400,0.00,0.00,0.00,0.00
077460010500,0.00,0.00,0.00,0.00
077460010600,0.00,0.00,0.00,0.00
077460010700,0.00,0.00,0.00,0.00
077460010800,0.00,0.00,0.00,0.00
077460010900,0.00,0.00,0.00,0.00
077460011000,0.00,0.00,0.00,0.00
077460020100,0.00,0.00,0.00,0.00
077460030100,0.00,0.00,0.00,0.00
077460030100IN,0.00,0.00,0.00,0.00
077460030200,0.00,0.00,0.00,0.00
077460030300,0.00,0.00,0.00,0.00
077460030400,0.00,0.00,0.00,0.00
077460030400IN,0.00,0.00,0.00,0.00
077460030500,0.00,0.00,0.00,0.00
077460040100,0.00,0.00,0.00,0.00
077460040200,0.00,0.00,0.00,0.00
077460040300,0.00,0.00,0.00,0.00
077460040400,0.00,0.00,0.00,0.00
077460040500,0.00,0.00,0.00,0.00
077460040600,0.00,0.00,0.00,0.00
077460040700,0.00,0.00,0.00,0.00
077460040800,0.00,0.00,0.00,0.00
077460040900,0.00,0.00,0.00,0.00
077460041000,0.00,0.00,0.00,0.00
077460041100,0.00,0.00,0.00,0.00
077460041200,0.00,0.00,0.00,0.00
077460041300,0.00,0.00,0.00,0.00
077460041400,0.00,0.00,0.00,0.00
077460050100,0.00,0.00,0.00,0.00
077460050200,0.00,0.00,0.00,0.00
077460050300,0.00,0.00,0.00,0.00
077460050400,0.00,0.00,0.00,0.00
077460050500,0.00,0.00,0.00,0.00
077460050600,0.00,0.00,0.00,0.00
077460050800,0.00,0.00,0.00,0.00
077460050900,0.00,0.00,0.00,0.00
077470010100,0.00,0.00,0.00,0.00
077470010300,0.00,0.00,0.00,0.00
077470010400,0.00,0.00,0.00,0.00
077470010600,0.00,0.00,0.00,0.00
077480010001,0.00,0.00,0.00,0.00
077480010001IN,0.00,0.00,0.00,0.00
077490010000,0.00,0.00,0.00,0.00
077490010000IN,0.00,0.00,0.00,0.00
077570010000,0.00,0.00,0.00,0.00
077800010100,0.00,0.00,0.00,0.00
077800010300,0.00,0.00,0.00,0.00
077800010400,0.00,0.00,0.00,0.00
077800010500,0.00,0.00,0.00,0.00
077800010800,0.00,0.00,0.00,0.00
077800012000,0.00,0.00,0.00,0.00
077800012100,0.00,0.00,0.00,0.00
077800012200,0.00,0.00,0.00,0.00
077800012400,0.00,0.00,0.00,0.00
077800012500,0.00,0.00,0.00,0.00
077800012601,0.00,0.00,0.00,0.00
077800012900,0.00,0.00,0.00,0.00
077800013000,0.00,0.00,0.00,0.00
077800013300,0.00,0.00,0.00,0.00
077800013400,0.00,0.00,0.00,0.00
077800014000,0.00,0.00,0.00,0.00
077800014100,0.00,0.00,0.00,0.00
077800014700,0.00,0.00,0.00,0.00
077810010101,0.00,0.00,0.00,0.00
077810010400,0.00,0.00,0.00,0.00
077810010500,0.00,0.00,0.00,0.00
077810010600,0.00,0.00,0.00,0.00
0778400020823,0.00,0.00,0.00,0.00
0778400030823,0.00,0.00,0.00,0.00
0778410124874,0.00,0.00,0.00,0.00
07784MH010723,0.00,0.00,0.00,0.00
077KH213344A,0.00,0.00,0.00,0.00
077KH214433A,0.00,0.00,0.00,0.00
079008530002,0.00,0.00,0.00,0.00
07900KCJ0001,0.00,0.00,0.00,0.00
0790133MEL000,0.00,0.00,0.00,0.00
079084690003,0.00,0.00,0.00,0.00
07914SA50001,0.00,0.00,0.00,0.00
079163710101,0.00,0.00,0.00,0.00
079163710101IN,0.00,0.00,0.00,0.00
079166390001,0.00,0.00,0.00,0.00
079169690000,0.00,0.00,0.00,0.00
07916KA50100,0.00,0.00,0.00,0.00
07916KM10000,0.00,0.00,0.00,0.00
07916KM10000IN,0.00,0.00,0.00,0.00
07925KCG0000LSS,0.00,0.00,0.00,0.00
07931KF00100,0.00,0.00,0.00,0.00
07931MA70000,0.00,0.00,0.00,0.00
07933196000,0.00,0.00,0.00,0.00
079331960000IN,0.00,0.00,0.00,0.00
079331960003IN,0.00,0.00,0.00,0.00
079333290001,0.00,0.00,0.00,0.00
079334250000,0.00,0.00,0.00,0.00
07933KCG0000LSS,0.00,0.00,0.00,0.00
07933KM10001,0.00,0.00,0.00,0.00
079361660110,0.00,0.00,0.00,0.00
079361660110IN,0.00,0.00,0.00,0.00
079361660120,0.00,0.00,0.00,0.00
079361660120IN,0.00,0.00,0.00,0.00
079363710100,0.00,0.00,0.00,0.00
079363710300,0.00,0.00,0.00,0.00
079363710600,0.00,0.00,0.00,0.00
079368890300,0.00,0.00,0.00,0.00
07936GE00100,0.00,0.00,0.00,0.00
07936GE00100IN,0.00,0.00,0.00,0.00
07936GE00200,0.00,0.00,0.00,0.00
07936GE00200IN,0.00,0.00,0.00,0.00
07936KC10100,0.00,0.00,0.00,0.00
07936KC10100IN,0.00,0.00,0.00,0.00
07936KC10200,0.00,0.00,0.00,0.00
07936KC10200IN,0.00,0.00,0.00,0.00
07936KC10500,0.00,0.00,0.00,0.00
07936ZV10100,0.00,0.00,0.00,0.00
079428920000,0.00,0.00,0.00,0.00
07943MF50200,0.00,0.00,0.00,0.00
079453330100,0.00,0.00,0.00,0.00
079453330100IN,0.00,0.00,0.00,0.00
079454150400,0.00,0.00,0.00,0.00
07945GC80000,0.00,0.00,0.00,0.00
079461870100,0.00,0.00,0.00,0.00
079463290000,0.00,0.00,0.00,0.00
079463710500,0.00,0.00,0.00,0.00
079463710701,0.00,0.00,0.00,0.00
079463710701IN,0.00,0.00,0.00,0.00
079464300101,0.00,0.00,0.00,0.00
079466920100,0.00,0.00,0.00,0.00
07946KM90301,0.00,0.00,0.00,0.00
07946KM90401,0.00,0.00,0.00,0.00
07946KM90500,0.00,0.00,0.00,0.00
07946KM90600,0.00,0.00,0.00,0.00
07946MB00000,0.00,0.00,0.00,0.00
07946MJ00100,0.00,0.00,0.00,0.00
07946MJ00201,0.00,0.00,0.00,0.00
079471180001,0.00,0.00,0.00,0.00
079476340000,0.00,0.00,0.00,0.00
079476340201,0.00,0.00,0.00,0.00
079476340400,0.00,0.00,0.00,0.00
079476340400IN,0.00,0.00,0.00,0.00
07947KA20200,0.00,0.00,0.00,0.00
07947KA20200IN,0.00,0.00,0.00,0.00
07947KA40200,0.00,0.00,0.00,0.00
07947KA50100,0.00,0.00,0.00,0.00
07947KF00100,0.00,0.00,0.00,0.00
07947SB00200,0.00,0.00,0.00,0.00
07947SB00200IN,0.00,0.00,0.00,0.00
079484630100,0.00,0.00,0.00,0.00
079484630100IN,0.00,0.00,0.00,0.00
079493710001,0.00,0.00,0.00,0.00
07953KA50000,0.00,0.00,0.00,0.00
07953MJ10000,0.00,0.00,0.00,0.00
07953MJ10100,0.00,0.00,0.00,0.00
07953MJ10200,0.00,0.00,0.00,0.00
07959KM30101,0.00,0.00,0.00,0.00
07964MB00200,0.00,0.00,0.00,0.00
079651660200,0.00,0.00,0.00,0.00
079651660302,0.00,0.00,0.00,0.00
079651660302IN,0.00,0.00,0.00,0.00
07965GC70100IN,0.00,0.00,0.00,0.00
07965GM00100,0.00,0.00,0.00,0.00
07965GM00200,0.00,0.00,0.00,0.00
07965KE80200,0.00,0.00,0.00,0.00
07965SD90100,0.00,0.00,0.00,0.00
07965VM00100,0.00,0.00,0.00,0.00
07965VM00100IN,0.00,0.00,0.00,0.00
07965VM00200,0.00,0.00,0.00,0.00
07965VM00200IN,0.00,0.00,0.00,0.00
0797300KD141,0.00,0.00,0.00,0.00
079736570500,0.00,0.00,0.00,0.00
079736570600,0.00,0.00,0.00,0.00
079842000001,0.00,0.00,0.00,0.00
07984MA60001,0.00,0.00,0.00,0.00
079994220000,0.00,0.00,0.00,0.00
079BB0060000,0.00,0.00,0.00,0.00
079BB006000N,0.00,0.00,0.00,0.00
079BB00KEDM6,0.00,0.00,0.00,0.00
079BB0KELSU49,0.00,0.00,0.00,0.00
079BBKEF00AFS,0.00,0.00,0.00,0.00
079BBKF001NMS,0.00,0.00,0.00,0.00
079KHA84010A,0.00,0.00,0.00,0.00
079KYEA00100,0.00,0.00,0.00,0.00
07CVT0030001,0.00,0.00,0.00,0.00
07F00K108MCI,0.00,0.00,0.00,0.00
07FPJ7520100,0.00,0.00,0.00,0.00
07GAFSD40200,0.00,0.00,0.00,0.00
07GGD0010100,0.00,0.00,0.00,0.00
07GMAKS40100,0.00,0.00,0.00,0.00
07GMAKS40100IN,0.00,0.00,0.00,0.00
07GMAKT70200,0.00,0.00,0.00,0.00
07GMBKT70101,0.00,0.00,0.00,0.00
07GMBKT70101IN,0.00,0.00,0.00,0.00
07GMDKS40100,0.00,0.00,0.00,0.00
07GMDKT70200,0.00,0.00,0.00,0.00
07GMDKT80100,0.00,0.00,0.00,0.00
07HAAPJ70101,0.00,0.00,0.00,0.00
07HGJ0020100,0.00,0.00,0.00,0.00
07HGJ002010N,0.00,0.00,0.00,0.00
07HMAGN80100,0.00,0.00,0.00,0.00
07HMAMR70100,0.00,0.00,0.00,0.00
07HMCMR70100,0.00,0.00,0.00,0.00
07HMDML00101,0.00,0.00,0.00,0.00
07HMDMR70100,0.00,0.00,0.00,0.00
07HMDMR70100IN,0.00,0.00,0.00,0.00
07HMFHC00100,0.00,0.00,0.00,0.00
07HMFKR10101,0.00,0.00,0.00,0.00
07HMFKS60100,0.00,0.00,0.00,0.00
07HMGMR70002,0.00,0.00,0.00,0.00
07HMHML00101,0.00,0.00,0.00,0.00
07HMHMR10103,0.00,0.00,0.00,0.00
07JAB001020B,0.00,0.00,0.00,0.00
07JACPH80100,0.00,0.00,0.00,0.00
07JACPH80200,0.00,0.00,0.00,0.00
07JADPH80400,0.00,0.00,0.00,0.00
07JMAMR60100,0.00,0.00,0.00,0.00
07JMBMN50302,0.00,0.00,0.00,0.00
07JMBMN50302IN,0.00,0.00,0.00,0.00
07JMDKY20100,0.00,0.00,0.00,0.00
07JMEKY20100,0.00,0.00,0.00,0.00
07JMFKW70100,0.00,0.00,0.00,0.00
07JMGKY20100,0.00,0.00,0.00,0.00
07JMGMN5000B,0.00,0.00,0.00,0.00
07KBK50MB200V,0.00,0.00,0.00,0.00
07KEK32DT50,0.00,0.00,0.00,0.00
07KEK860000N,0.00,0.00,0.00,0.00
07KK4010M5017,0.00,0.00,0.00,0.00
07KK4010M5019,0.00,0.00,0.00,0.00
07KL23763075,0.00,0.00,0.00,0.00
07KL24300M30,0.00,0.00,0.00,0.00
07KL24300M34,0.00,0.00,0.00,0.00
07KLIN27SELB,0.00,0.00,0.00,0.00
07KMCHE00100,0.00,0.00,0.00,0.00
07KMDKZ30100,0.00,0.00,0.00,0.00
07KPJVD60100,0.00,0.00,0.00,0.00
07LAEPX40000,0.00,0.00,0.00,0.00
07LMCKV30200,0.00,0.00,0.00,0.00
07LMEGZ40201,0.00,0.00,0.00,0.00
07LMEGZ40201IN,0.00,0.00,0.00,0.00
07LMFKAB0110,0.00,0.00,0.00,0.00
07MADPR90200,0.00,0.00,0.00,0.00
07MCS0015P6P,0.00,0.00,0.00,0.00
07MMHMV90100,0.00,0.00,0.00,0.00
07MRDMW40100,0.00,0.00,0.00,0.00
07NABHAC0100,0.00,0.00,0.00,0.00
07NMDKZ30101,0.00,0.00,0.00,0.00
07NMFMT70110,0.00,0.00,0.00,0.00
07NMFMT70120,0.00,0.00,0.00,0.00
07PAF0010000,0.00,0.00,0.00,0.00
07PAF0010300,0.00,0.00,0.00,0.00
07PAF0010400,0.00,0.00,0.00,0.00
07PAF0010500,0.00,0.00,0.00,0.00
07PAF0010620,0.00,0.00,0.00,0.00
07PAF0010640,0.00,0.00,0.00,0.00
07PAF0010700,0.00,0.00,0.00,0.00
07PAF0010800,0.00,0.00,0.00,0.00
07PMDKBP0100,0.00,0.00,0.00,0.00
07PPDYE10100,0.00,0.00,0.00,0.00
07QADP0A0100,0.00,0.00,0.00,0.00
07RMCKCW0100IN,0.00,0.00,0.00,0.00
07RMDMW40100,0.00,0.00,0.00,0.00
07RMJMY50100,0.00,0.00,0.00,0.00
07SMAGBC0100,0.00,0.00,0.00,0.00
07SMAGBC0100IN,0.00,0.00,0.00,0.00
07SMC0010001,0.00,0.00,0.00,0.00
07SMC0010001IN,0.00,0.00,0.00,0.00
07TMDGBF0100,0.00,0.00,0.00,0.00
07TMDGBF0100IN,0.00,0.00,0.00,0.00
07VMAMBB0101,0.00,0.00,0.00,0.00
07WMAKZ30100,0.00,0.00,0.00,0.00
07WMCKFG0100,0.00,0.00,0.00,0.00
07WMCKFG0100IN,0.00,0.00,0.00,0.00
07WMFGCM0100,0.00,0.00,0.00,0.00
07WMFGCM0200,0.00,0.00,0.00,0.00
07WMFGCM0300,0.00,0.00,0.00,0.00
07WMFGCM0400,0.00,0.00,0.00,0.00
07WMFGCM0600,0.00,0.00,0.00,0.00
07WMFKBP0100,0.00,0.00,0.00,0.00
07WMFKFF0200,0.00,0.00,0.00,0.00
07WMFKFF0200IN,0.00,0.00,0.00,0.00
07WPZ0010100,0.00,0.00,0.00,0.00
07XMCKFN0100,0.00,0.00,0.00,0.00
07XMZMBW0101,0.00,0.00,0.00,0.00
07YAC0010102,0.00,0.00,0.00,0.00
07YMBMCF0101,0.00,0.00,0.00,0.00
07YMDMCF0100,0.00,0.00,0.00,0.00
07YMFKPB0100,0.00,0.00,0.00,0.00
07ZAFKGHT300,0.00,0.00,0.00,0.00
07ZAJRDJA110,0.00,0.00,0.00,0.00
07ZAJS5A0111,0.00,0.00,0.00,0.00
07ZAJS5A0120,0.00,0.00,0.00,0.00
07ZAJS5A0130,0.00,0.00,0.00,0.00
07ZAJS5A0150,0.00,0.00,0.00,0.00
07ZAJS7C0100,0.00,0.00,0.00,0.00
07ZAJS7C0200,0.00,0.00,0.00,0.00
07ZMDMBW0200,0.00,0.00,0.00,0.00
07ZMEMCAA100,0.00,0.00,0.00,0.00
07ZMFKGHT100,0.00,0.00,0.00,0.00
07ZMFKGHT200,0.00,0.00,0.00,0.00
07ZMFMCA0200,0.00,0.00,0.00,0.00
07ZMGMCAA400,0.00,0.00,0.00,0.00
08000GVE33N,0.00,0.00,0.00,0.00
08000K03000,0.00,0.00,0.00,0.00
08000K16BLU,0.00,0.00,0.00,0.00
08000K16GLD,0.00,0.00,0.00,0.00
08000K16RBLU,0.00,0.00,0.00,0.00
08000K16RBRW,0.00,0.00,0.00,0.00
08000K16RED,0.00,0.00,0.00,0.00
08000K16RRED,0.00,0.00,0.00,0.00
08000K16RSLV,0.00,0.00,0.00,0.00
08000K18SLV,0.00,0.00,0.00,0.00
08000K25GRED,0.00,0.00,0.00,0.00
08000K25GSLV,0.00,0.00,0.00,0.00
08000K25RED,0.00,0.00,0.00,0.00
08000K25SLV,0.00,0.00,0.00,0.00
08000K45BLA,0.00,0.00,0.00,0.00
08000K45RED,0.00,0.00,0.00,0.00
08000K45REP,0.00,0.00,0.00,0.00
08000K46CRO,0.00,0.00,0.00,0.00
08000K46SLV,0.00,0.00,0.00,0.00
08000K56GLD,0.00,0.00,0.00,0.00
08000K56RED,0.00,0.00,0.00,0.00
08000K59CRO,0.00,0.00,0.00,0.00
08000K59GLD,0.00,0.00,0.00,0.00
08000K59GUN,0.00,0.00,0.00,0.00
08000K59J00,0.00,0.00,0.00,0.00
08000K59M00,0.00,0.00,0.00,0.00
08000K61000,0.00,0.00,0.00,0.00
08000K61GLD,0.00,0.00,0.00,0.00
08000K61RED,0.00,0.00,0.00,0.00
08000K61SLV,0.00,0.00,0.00,0.00
08000K81000,0.00,0.00,0.00,0.00
08000K84A00,0.00,0.00,0.00,0.00
08000K84B00,0.00,0.00,0.00,0.00
08000K97G00,0.00,0.00,0.00,0.00
08000KCLKJ0,0.00,0.00,0.00,0.00
08000KVYPIU,0.00,0.00,0.00,0.00
08000KVYVBLUE,0.00,0.00,0.00,0.00
08000KVYVPINK,0.00,0.00,0.00,0.00
08000KVYVRED,0.00,0.00,0.00,0.00
08000KWBBLU,0.00,0.00,0.00,0.00
08000KWBRED,0.00,0.00,0.00,0.00
08000KWBSLV,0.00,0.00,0.00,0.00
08000KYEBLU,0.00,0.00,0.00,0.00
08000KYERED,0.00,0.00,0.00,0.00
08000KYESLV,0.00,0.00,0.00,0.00
08000KYT700,0.00,0.00,0.00,0.00
08000KYT800,0.00,0.00,0.00,0.00
08000KZLGBLUE,0.00,0.00,0.00,0.00
08000KZLGRED,0.00,0.00,0.00,0.00
08000KZLGSLV,0.00,0.00,0.00,0.00
08000KZRA00,0.00,0.00,0.00,0.00
08000KZRJCO,0.00,0.00,0.00,0.00
08000R150GLD,0.00,0.00,0.00,0.00
08000SHD48L,0.00,0.00,0.00,0.00
08001SHD48L,0.00,0.00,0.00,0.00
08001SHDE48,0.00,0.00,0.00,0.00
08001SHDK56,0.00,0.00,0.00,0.00
08002SHDE48,0.00,0.00,0.00,0.00
0800AK15GRED,0.00,0.00,0.00,0.00
0800AK15MGUN,0.00,0.00,0.00,0.00
0800AK1AA00,0.00,0.00,0.00,0.00
0800AK2FA00,0.00,0.00,0.00,0.00
0800AK45000,0.00,0.00,0.00,0.00
0800AK45BLA,0.00,0.00,0.00,0.00
0800AK45G00,0.00,0.00,0.00,0.00
0800AK45RED,0.00,0.00,0.00,0.00
0800AK45REP,0.00,0.00,0.00,0.00
0800AK56F00,0.00,0.00,0.00,0.00
0800AK59CRO,0.00,0.00,0.00,0.00
0800AK59GLD,0.00,0.00,0.00,0.00
0800AK59GUN,0.00,0.00,0.00,0.00
0800AK59J00,0.00,0.00,0.00,0.00
0800AK59M00,0.00,0.00,0.00,0.00
0800AK61RED,0.00,0.00,0.00,0.00
0800AK61SLV,0.00,0.00,0.00,0.00
0800AK81AGRE,0.00,0.00,0.00,0.00
0800AK81ARED,0.00,0.00,0.00,0.00
0800AK93ABLKSP,0.00,0.00,0.00,0.00
0800AK93ABLKST,0.00,0.00,0.00,0.00
0800AK93ABRWST,0.00,0.00,0.00,0.00
0800AK93AREDSP,0.00,0.00,0.00,0.00
0800AK93AWHISP,0.00,0.00,0.00,0.00
0800AK93H00ST,0.00,0.00,0.00,0.00
0800AKVBBLU,0.00,0.00,0.00,0.00
0800AKVBRED,0.00,0.00,0.00,0.00
0800AKVBSLV,0.00,0.00,0.00,0.00
0800AKVYBLU,0.00,0.00,0.00,0.00
0800AKVYGRY,0.00,0.00,0.00,0.00
0800AKVYPNK,0.00,0.00,0.00,0.00
0800AKVYRED,0.00,0.00,0.00,0.00
0800AKVYSLV,0.00,0.00,0.00,0.00
0800BGVE33N,0.00,0.00,0.00,0.00
0800BK1AA00,0.00,0.00,0.00,0.00
0800BK25GVI,0.00,0.00,0.00,0.00
0800BK2FA00,0.00,0.00,0.00,0.00
0800BK45GBLA,0.00,0.00,0.00,0.00
0800BK45GRED,0.00,0.00,0.00,0.00
0800BK45GRWHI,0.00,0.00,0.00,0.00
0800BK45GWHI,0.00,0.00,0.00,0.00
0800BK46GVI,0.00,0.00,0.00,0.00
0800BK59CRO,0.00,0.00,0.00,0.00
0800BK59GLD,0.00,0.00,0.00,0.00
